classname,faction,subtype,posX,posY,posZ
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4447.97,1380.31,133.52
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4698.36,1327.11,203.56
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4399.55,1815.29,133.52
scene\model\h55_coa4wardrobe\h55_coa4_curtain01.gim,4,Prop,invalid,invalid,invalid
section\monster\monster_qiqiu\monster_qiqiu_blue.gim,6,Prop,4301.37,968.60,133.51
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4631.29,749.65,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4167.26,772.45,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4223.79,1109.09,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4427.30,1007.30,134.01
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3962.38,870.00,134.02
section\monster\monster_miaosha\monster_miaosha.gim,6,Prop,3908.04,1140.90,203.56
section\monster\monster_miaosha\monster_miaosha_bs.gim,6,Prop,invalid,invalid,invalid
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3886.06,1155.75,203.56
section\monster\monster_miaosha\monster_miaosha.gim,6,Prop,4335.02,1180.32,203.51
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4329.47,1217.21,203.51
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4276.11,1180.86,203.51
section\monster\monster_qiqiu\monster_qiqiu_red.gim,6,Prop,4715.05,991.55,203.53
section\monster\monster_muchao\monster_muchao.gim,6,Prop,3755.15,1052.99,133.58
section\monster\monster_muchao\monster_muchao.gim,6,Prop,4639.14,498.55,133.52
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,4349.09,1088.27,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4760.53,849.95,204.15
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3648.00,993.18,203.93
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4633.88,749.62,134.00
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,4558.79,1230.00,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3878.98,1118.98,204.03
section\monster\monster_yuan\monster_yuan.gim,6,Prop,3648.00,992.93,203.93
section\monster\monster_yuan\monster_yuan_liantiao.gim,6,Prop,3560.00,930.00,203.89
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3505.03,1230.00,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4890.00,545.12,203.49
scene\model\h55_random\random01\random01_prop\rd01_prop_dici02b.gim,6,Prop,invalid,invalid,invalid
section\monster\monster_qiqiu\monster_qiqiu_red.gim,6,Prop,4356.48,1796.36,133.49
section\monster\monster_muchao\monster_muchao.gim,6,Prop,4123.83,1721.67,133.52
section\monster\monster_muchao\monster_muchao.gim,6,Prop,4693.65,1415.59,203.53
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4411.18,1472.23,134.02
section\monster\monster_yuan\monster_yuan01.gim,6,Prop,3747.62,1650.00,134.02
section\monster\monster_yuan\monster_yuan_liantiao.gim,6,Prop,3750.00,1650.00,133.52
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4230.00,1740.00,134.00
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4045.81,1591.81,133.52
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4243.06,542.38,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4394.47,1517.80,204.03
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4650.00,1376.26,204.03
section\prop\mj_wood\mj_wood.gim,6,Prop,3510.00,930.00,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3510.00,930.00,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4633.82,749.69,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4165.12,771.09,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4221.48,1110.11,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4428.16,1008.16,134.01
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3961.17,870.00,134.02
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,4349.11,1089.48,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4761.87,847.80,204.15
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3877.19,1117.19,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3507.56,1230.00,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4397.00,1517.94,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4636.29,749.69,134.00
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,4349.12,1090.67,134.00
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4890.00,543.90,203.49
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4163.03,769.77,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4219.21,1111.10,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4429.00,1009.00,134.01
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3959.98,870.00,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4763.18,845.71,204.15
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3875.45,1115.45,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3510.03,1230.00,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4890.00,542.72,203.49
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4399.33,1518.75,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4163.03,767.20,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4216.85,1112.13,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4764.55,843.52,204.15
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3873.63,1113.63,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3512.60,1230.00,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4890.00,541.48,203.49
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4401.77,1519.59,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4638.87,749.73,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4429.87,1009.87,134.01
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3958.75,870.00,134.02
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,4349.13,1091.90,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4214.66,1113.09,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4430.68,1010.68,134.01
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3957.60,870.00,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3871.94,1111.94,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3515.00,1230.00,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4890.00,540.33,203.49
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4404.03,1520.37,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4641.26,749.77,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4163.03,764.81,134.00
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,4349.15,1093.05,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4765.82,841.49,204.15
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4643.84,749.81,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4431.56,1011.56,134.01
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3956.36,870.00,134.02
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,4349.16,1094.29,134.00
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4890.00,539.09,203.49
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4406.48,1521.21,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4160.85,763.42,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4212.29,1114.12,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4432.41,1012.41,134.01
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3955.16,870.00,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4767.19,839.30,204.15
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3873.76,1113.76,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3517.58,1230.00,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4646.33,749.86,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4162.42,765.35,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4210.01,1115.12,134.02
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,4349.16,1095.49,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4768.00,836.81,204.15
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3875.53,1115.53,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3520.08,1230.00,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4408.84,1522.02,204.03
