classname,faction,subtype,posX,posY,posZ
scene\model\h55_random\random01\random01_in\rd01_in_chair03.gim,6,Prop,3751.48,1196.39,203.50
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4107.21,1050.10,133.55
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4484.81,679.79,203.47
scene\model\h55_random\random01\random01_in\rd01_in_chair03.gim,6,Prop,4510.45,745.49,133.52
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,3714.92,1686.40,133.52
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4210.78,1506.59,133.52
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,4179.68,1876.30,133.72
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4020.31,1852.03,133.52
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4515.19,1660.21,203.47
scene\model\h55_random\random01\random01_in\rd01_in_chair03.gim,6,Prop,4489.55,1594.51,133.52
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4819.55,1575.29,133.52
scene\model\h55_coa4wardrobe\h55_coa4_curtain01.gim,4,Prop,invalid,invalid,invalid
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3812.36,821.64,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4410.00,628.04,133.90
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3978.00,997.73,145.90
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4109.75,1167.80,203.54
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4100.40,945.84,203.54
section\monster\monster_yuan\monster_yuan_liantiao.gim,6,Prop,4107.20,1538.73,133.52
section\monster\monster_yuan\monster_yuan01.gim,6,Prop,4107.20,1538.73,133.52
section\monster\monster_qiqiu\monster_qiqiu_red.gim,6,Prop,3758.12,1234.82,203.52
section\monster\monster_muchao\monster_muchao.gim,6,Prop,3742.99,1158.06,133.55
section\monster\monster_muchao\monster_muchao.gim,6,Prop,5062.28,1182.79,133.54
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4980.75,630.13,204.00
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5070.00,693.27,133.98
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,3354.58,472.72,203.58
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,4896.00,622.00,202.85
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3816.66,1111.91,134.02
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4007.06,1366.00,203.91
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4532.35,450.00,203.99
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4091.67,1405.42,133.91
scene\model\h55_random\random01\random01_prop\rd01_prop_dici02b.gim,6,Prop,invalid,invalid,invalid
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4350.00,1260.00,204.00
section\monster\monster_miaosha\monster_miaosha.gim,6,Prop,4818.97,1575.36,133.55
section\monster\monster_miaosha\monster_miaosha_bs.gim,6,Prop,invalid,invalid,invalid
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4790.83,1581.19,133.55
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4761.47,1627.13,133.55
section\monster\monster_miaosha\monster_miaosha.gim,6,Prop,4020.90,1851.96,133.55
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3992.70,1863.28,133.55
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3971.93,1924.29,133.55
section\monster\monster_qiqiu\monster_qiqiu_red.gim,6,Prop,3744.95,1468.45,133.52
section\monster\monster_muchao\monster_muchao.gim,6,Prop,3799.14,1638.55,133.52
section\monster\monster_muchao\monster_muchao.gim,6,Prop,3942.79,1639.81,133.52
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4511.35,1630.48,204.02
section\monster\monster_yuan\monster_yuan_liantiao.gim,6,Prop,4470.00,1650.00,203.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4118.65,1618.80,203.65
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3600.00,1830.14,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4960.00,912.00,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,5002.30,959.10,203.99
section\monster\monster_daozei\monster_daozei.gim,6,Prop,5010.00,689.75,203.99
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3739.50,1647.28,133.73
scene\model\h55_random\random01\random01_prop\rd01_prop_vase01.gim,6,Prop,3773.73,428.73,133.52
scene\model\h55_random\random01\random01_prop\rd01_prop_vase01.gim,6,Prop,4113.85,492.73,133.52
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4770.00,1392.62,133.52
scene\model\h55_random\random01\random01_prop\rd01_prop_vase01.gim,6,Prop,3709.27,466.61,133.74
scene\model\h55_random\random01\random01_prop\rd01_prop_vase01.gim,6,Prop,3663.81,592.77,133.52
scene\model\h55_random\random01\random01_prop\rd01_prop_vase01.gim,6,Prop,3631.11,426.50,133.52
scene\model\h55_random\random01\random01_prop\rd01_prop_vase01.gim,6,Prop,3710.31,678.52,133.52
scene\model\h55_random\random01\random01_prop\rd01_prop_book01.gim,6,Prop,-461.00,-10.00,-8.50
scene\model\h55_random\random01\random01_in\rd01_core_l_01_door01.gim,6,Prop,4200.00,1710.00,133.52
section\monster\monster_miaosha\monster_miaosha_bs.gim,6,Prop,4145.38,1203.19,203.74
chr\player\dm65_survivor_m\dm65_survivor_m_bo\dm65_survivor_m_bo.gim,2,Player,3638.55,570.56,142.02
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,3,Pallet,4619.18,400.39,142.02
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,3,Pallet,4674.74,415.98,142.02
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,3,Pallet,3539.02,861.77,212.03
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,3,Pallet,3657.39,526.35,142.02
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,3,Pallet,4305.28,1596.37,142.02
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,3,Pallet,4917.39,1006.35,212.03
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,3,Pallet,4763.63,1185.28,212.03
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,3,Pallet,4293.79,673.22,142.02
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,3,Pallet,4095.53,1417.20,142.02
scene\model\h55_random\random01\random01_in\rd01_in_woodplane01.gim,3,Pallet,4008.96,1477.59,142.02
scene\model\h55_random\random_start\rd_start_door01.gim,4,Prop,-523.88,-3442.87,-8.48
scene\model\h55_random\random01\random01_out\rd01_outdoor_door05.gim,6,Prop,-471.00,60.20,-3.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3870.00,1020.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4770.00,840.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4740.00,1290.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,5070.00,960.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3870.00,1800.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3720.00,450.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3780.00,1650.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4980.00,1290.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4950.00,1080.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4320.00,870.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4170.00,1200.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3960.00,930.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4440.00,1230.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4650.00,660.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3780.00,930.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,5010.00,720.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4710.00,480.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4950.00,1320.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3510.00,1140.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3780.00,1110.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4530.00,480.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3840.00,510.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4770.00,1440.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4110.00,720.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4050.00,600.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4020.00,750.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3750.00,540.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4410.00,540.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4980.00,930.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3480.00,510.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,5130.00,1200.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3660.00,1230.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4350.00,1500.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3750.00,720.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4770.00,1020.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3390.00,600.00,203.50
section\prop\prop_musicbox\prop_musicbox.gim,6,Prop,4767.87,1583.27,160.82
scene\model\h55_random\random01\random01_in\rd01_core_l_01_door01.gim,6,Prop,4770.00,1680.00,133.52
scene\model\h55_random\random01\random01_prop\rd01_prop_dici02a.gim,6,Prop,invalid,invalid,invalid
scene\model\h55_random\random01\random01_prop\rd01_prop_dici02.gim,6,Prop,4351.23,1228.26,203.53
scene\model\h55_random\random01\random01_prop\rd01_prop_dici02.gim,6,Prop,4708.26,508.77,203.53
scene\model\h55_random\random01\random01_prop\rd01_prop_dici02.gim,6,Prop,3691.74,752.27,133.52
scene\model\h55_random\random01\random01_prop\rd01_prop_dici02.gim,6,Prop,4287.73,1651.74,203.53
scene\model\h55_random\random01\random01_prop\rd01_prop_dici02.gim,6,Prop,4768.26,1407.16,133.52
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,4110.39,1634.33,203.33
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,3510.64,1069.53,203.33
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,4050.64,709.53,133.32
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,4969.53,929.36,133.32
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,3870.01,1230.08,203.53
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3812.00,822.00,204.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3817.66,1112.19,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,5000.14,959.13,203.99
section\monster\monster_daozei\monster_daozei.gim,6,Prop,5010.00,687.59,203.99
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3809.25,822.00,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4410.00,630.79,133.90
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3818.92,1112.56,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4119.44,1621.43,203.65
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3600.00,1828.82,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3806.77,822.00,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3978.17,1000.24,147.01
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3820.07,1112.88,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4090.95,1402.76,133.91
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4120.15,1623.81,203.65
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4997.39,959.16,203.99
section\monster\monster_daozei\monster_daozei.gim,6,Prop,5010.00,690.33,203.99
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4410.00,633.27,133.90
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3978.35,1002.52,148.43
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4005.87,1366.00,203.91
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4090.30,1400.37,133.91
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3601.19,1828.86,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,5010.00,692.82,203.99
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4004.91,1366.00,203.91
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4120.87,1626.22,203.65
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3601.18,1827.66,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4999.87,959.31,203.99
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3804.25,822.00,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4410.00,635.79,133.90
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3978.53,1004.83,149.65
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3821.23,1113.22,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4089.64,1397.94,133.91
section\monster\monster_daozei\monster_daozei.gim,6,Prop,5002.38,959.46,203.99
section\monster\monster_daozei\monster_daozei.gim,6,Prop,5010.00,695.33,203.99
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3978.68,1006.86,150.73
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4089.06,1395.81,133.91
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4121.50,1628.34,203.65
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3601.18,1826.59,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3802.57,820.57,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4410.00,638.00,133.90
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3822.25,1113.51,134.02
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4003.72,1365.76,203.91
section\monster\monster_daozei\monster_daozei.gim,6,Prop,5004.59,959.59,203.99
section\monster\monster_daozei\monster_daozei.gim,6,Prop,5010.00,697.54,203.99
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3800.70,818.92,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4410.00,640.49,133.90
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3978.86,1009.16,151.94
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3823.40,1113.83,134.02
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4002.81,1364.98,203.91
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4088.41,1393.40,133.91
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4122.67,1630.67,203.65
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3601.17,1825.40,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4410.00,643.01,133.90
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4124.45,1632.45,203.65
section\monster\monster_daozei\monster_daozei.gim,6,Prop,5007.07,959.74,203.99
section\monster\monster_daozei\monster_daozei.gim,6,Prop,5010.00,700.03,203.99
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3798.82,817.25,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3979.04,1011.48,153.17
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3824.56,1114.17,134.02
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4001.89,1364.19,203.91
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4087.75,1390.97,133.91
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3601.17,1824.19,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,5010.00,702.55,203.99
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3796.93,815.58,204.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3825.72,1114.50,134.02
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4000.98,1363.41,203.91
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4126.23,1634.23,203.65
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3601.16,1822.98,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,5009.58,959.90,203.99
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4410.00,645.52,133.90
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3979.22,1013.81,154.40
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4087.09,1388.55,133.91
section\monster\monster_daozei\monster_daozei.gim,6,Prop,5012.09,960.05,203.99
section\monster\monster_daozei\monster_daozei.gim,6,Prop,5010.00,705.07,204.00
