classname,faction,subtype,posX,posY,posZ
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3210.00,1320.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4020.00,1290.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4530.00,660.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3630.00,1560.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4140.00,1830.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3930.00,1500.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4980.00,1050.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4410.00,1020.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4440.00,570.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3780.00,930.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3720.00,1530.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3780.00,510.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3540.00,1230.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4200.00,1290.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3270.00,1380.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4470.00,1140.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4530.00,1620.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4950.00,960.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4170.00,1680.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4410.00,1680.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3570.00,1140.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3540.00,1470.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,5070.00,1140.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3780.00,1530.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4710.00,1200.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3780.00,1410.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3780.00,930.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3330.00,1260.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3840.00,1410.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4830.00,1140.00,203.50
section\prop\prop_musicbox\prop_musicbox.gim,6,Prop,4527.87,1763.27,160.82
scene\model\h55_random\random01\random01_in\rd01_core_l_01_door01.gim,6,Prop,4530.00,1860.00,133.52
scene\model\h55_random\random01\random01_prop\rd01_prop_dici02a.gim,6,Prop,invalid,invalid,invalid
scene\model\h55_random\random01\random01_prop\rd01_prop_dici02.gim,6,Prop,3506.39,511.74,133.32
scene\model\h55_random\random01\random01_prop\rd01_prop_dici02.gim,6,Prop,4948.77,1471.74,203.53
scene\model\h55_random\random01\random01_prop\rd01_prop_dici02.gim,6,Prop,3932.27,928.26,203.53
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,3749.36,1510.47,203.33
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,3810.64,1429.53,133.32
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,4069.53,569.36,133.32
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,4129.53,1289.36,133.32
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,4350.64,1129.53,133.32
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,3630.01,1830.08,203.53
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,3450.31,1097.60,133.32
scene\model\h55_random\random_start\ab_start_book\book06.gim,3,Unknown,-548.48,-3496.26,20.21
scene\model\h55_random\random_start\ab_start_book\book08.gim,3,Unknown,-546.41,-3493.78,40.84
scene\model\h55_random\random_start\rd_start_book02.gim,4,Prop,-544.85,-3424.22,6.74
scene\model\h55_random\random_start\ab_start_book\book08.gim,3,Unknown,-542.13,-3426.33,19.53
scene\model\h55_random\random_start\ab_start_book\book06.gim,3,Unknown,-535.83,-3444.19,27.02
scene\model\h55_random\random_start\ab_start_book\book07.gim,3,Unknown,-530.97,-3462.34,34.96
scene\model\h55_random\random_start\ab_start_book\book07.gim,3,Unknown,-530.88,-3468.55,40.29
scene\model\h55_random\random_start\ab_start_book\book08.gim,3,Unknown,-515.66,-3500.49,46.52
scene\model\h55_random\random_start\ab_start_book\book08.gim,3,Unknown,-508.32,-3436.36,49.84
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,3560.32,943.70,203.73
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,3719.69,967.97,203.53
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,3255.19,1480.21,203.47
scene\model\h55_random\random01\random01_in\rd01_in_chair03.gim,6,Prop,3229.55,1414.51,133.52
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,3583.70,1359.68,133.72
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,3607.97,1200.31,133.52
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,3773.41,1270.78,133.52
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,4550.32,521.38,133.48
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4244.81,979.79,203.47
scene\model\h55_random\random01\random01_in\rd01_in_chair03.gim,6,Prop,4270.45,1045.49,133.52
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,4276.30,1160.32,133.72
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4252.03,1319.69,133.52
scene\model\h55_random\random01\random01_in\rd01_in_chair03.gim,6,Prop,4613.30,896.39,203.46
scene\model\h55_random\random01\random01_in\rd01_in_chair03.gim,6,Prop,4591.48,896.39,203.50
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4240.21,1424.81,203.47
scene\model\h55_random\random01\random01_in\rd01_in_chair03.gim,6,Prop,4174.51,1450.45,133.52
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4532.79,1289.90,133.55
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,4970.32,821.38,203.49
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,4723.70,1419.68,133.72
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4747.97,1260.31,133.52
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4579.55,1755.29,133.52
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,5232.24,1257.87,203.49
scene\model\h55_random\random01\random01_in\rd01_in_chair03.gim,6,Prop,5309.57,1333.37,203.54
scene\model\h55_coa4wardrobe\h55_coa4_curtain01.gim,4,Prop,invalid,invalid,invalid
section\monster\monster_qiqiu\monster_qiqiu_blue.gim,6,Prop,4220.66,691.48,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3863.45,725.95,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3700.63,630.00,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4170.00,554.00,133.64
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3391.19,534.66,134.00
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3419.51,1233.52,204.02
section\monster\monster_yuan\monster_yuan_liantiao.gim,6,Prop,3869.59,1840.12,133.52
section\monster\monster_yuan\monster_yuan01.gim,6,Prop,3869.59,1840.12,133.52
section\monster\monster_qiqiu\monster_qiqiu_red.gim,6,Prop,3984.95,1408.45,133.52
section\monster\monster_muchao\monster_muchao.gim,6,Prop,4582.99,858.06,133.55
section\monster\monster_muchao\monster_muchao.gim,6,Prop,3937.16,1524.20,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3450.00,1845.24,133.98
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3750.00,1136.61,133.91
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3961.84,1062.40,133.91
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,3513.99,1611.97,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4704.65,1110.00,134.02
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,3215.28,1403.90,171.36
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3626.99,1088.61,203.65
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3570.00,1787.95,134.00
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3269.89,1416.64,133.52
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4000.27,1050.00,133.91
section\monster\monster_qiqiu\monster_qiqiu_red.gim,6,Prop,4536.48,1736.36,133.49
section\monster\monster_muchao\monster_muchao.gim,6,Prop,4587.85,1170.44,133.52
section\monster\monster_muchao\monster_muchao.gim,6,Prop,5242.77,1174.22,203.67
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4543.47,1410.00,203.54
section\monster\monster_daozei\monster_daozei.gim,6,Prop,5188.77,1294.07,204.15
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4739.17,1469.88,133.64
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4137.55,1830.00,204.00
section\monster\monster_yuan\monster_yuan_liantiao.gim,6,Prop,4170.00,1830.00,203.53
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4941.04,1050.00,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4585.49,1244.19,133.54
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4078.71,1965.78,133.54
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4170.00,556.52,133.64
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3450.00,1846.45,133.98
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,3214.22,1403.93,170.77
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3627.34,1091.11,203.65
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4542.26,1410.00,203.54
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4942.25,1050.00,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4584.73,1246.59,133.54
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4081.02,1966.78,133.54
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3698.16,630.00,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4170.00,554.05,133.64
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3419.74,1232.36,204.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3450.00,1847.64,133.98
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,3514.20,1613.14,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4703.46,1110.00,134.02
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4001.45,1050.00,133.91
section\monster\monster_daozei\monster_daozei.gim,6,Prop,5188.71,1291.60,204.15
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4741.63,1469.89,133.64
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4136.36,1830.00,204.00
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4943.43,1050.00,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4583.98,1248.94,133.54
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3865.72,724.98,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3961.83,1064.87,133.91
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,3514.42,1614.34,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4702.24,1110.00,134.02
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,3213.19,1403.96,170.16
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3627.68,1093.55,203.65
section\monster\monster_daozei\monster_daozei.gim,6,Prop,5188.64,1289.05,204.15
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4079.67,1968.85,133.54
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3868.00,724.00,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3695.62,630.00,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3419.98,1231.16,204.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3450.00,1848.86,133.98
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3960.64,1062.62,133.91
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4002.67,1050.00,133.91
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4740.64,1467.54,133.64
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4135.14,1830.00,204.00
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4944.66,1050.00,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4583.21,1251.37,133.54
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4082.04,1969.79,133.54
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3450.00,1850.07,133.98
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3628.04,1096.08,203.65
section\monster\monster_daozei\monster_daozei.gim,6,Prop,5188.58,1286.54,204.15
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4740.43,1470.05,133.64
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3870.51,724.00,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3693.10,630.00,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3420.22,1229.98,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3959.46,1060.40,133.91
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,3514.64,1615.53,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4701.03,1110.00,134.02
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4003.88,1050.00,133.91
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4133.93,1830.00,204.00
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4945.86,1050.00,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4582.44,1253.76,133.54
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4082.97,1967.46,133.54
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3873.01,724.00,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3961.83,1059.59,133.91
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3628.39,1098.56,203.65
section\monster\monster_daozei\monster_daozei.gim,6,Prop,5188.51,1284.04,204.15
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4740.23,1472.54,133.64
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3690.61,630.00,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3419.03,1229.98,204.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3450.00,1851.27,133.98
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,3514.85,1616.71,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4699.83,1110.00,134.02
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4005.08,1050.00,134.00
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4132.73,1830.00,204.00
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4947.06,1050.00,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4581.69,1256.14,133.54
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4083.89,1965.14,133.54
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3875.22,725.39,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3688.07,630.00,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3419.27,1228.79,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3960.65,1057.35,133.91
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,3515.07,1617.90,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4698.62,1110.00,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3628.74,1101.04,203.65
section\monster\monster_daozei\monster_daozei.gim,6,Prop,5188.45,1281.51,204.15
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4740.01,1475.06,133.64
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4131.52,1830.00,204.00
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3450.00,1852.48,133.98
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3629.09,1103.55,203.65
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4580.92,1258.56,133.54
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4084.83,1962.78,133.54
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3685.60,630.00,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4170.00,556.48,133.64
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3419.32,1229.97,204.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3450.00,1853.67,133.98
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,3515.28,1619.07,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4697.43,1110.00,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,5188.38,1279.03,204.15
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4739.81,1477.53,133.64
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4130.33,1830.00,204.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4580.17,1260.92,133.54
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3877.10,727.00,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3959.49,1055.16,133.91
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,3515.50,1620.24,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4696.24,1110.00,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3629.44,1106.00,203.65
section\monster\monster_daozei\monster_daozei.gim,6,Prop,5188.32,1276.56,204.15
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4085.74,1960.48,133.54
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3878.98,728.61,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3450.00,1854.86,133.98
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3961.93,1054.75,133.91
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4742.21,1476.93,133.64
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4129.14,1830.00,204.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4579.41,1263.28,133.54
