classname,faction,subtype,posX,posY,posZ
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4030.78,1986.59,133.52
scene\model\h55_random\random01\random01_prop\rd01_prop_chest02.gim,6,Prop,invalid,invalid,invalid
scene\model\h55_coa4wardrobe\h55_coa4_curtain01.gim,4,Prop,invalid,invalid,invalid
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3621.33,1304.73,133.55
section\monster\monster_miaosha\monster_miaosha_bs.gim,6,Prop,invalid,invalid,invalid
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4345.19,1329.51,133.55
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4215.39,1285.68,133.55
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4083.44,1499.58,203.56
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4044.26,1480.78,203.56
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4394.60,1253.24,203.56
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4513.23,1332.25,203.56
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4460.26,1382.20,203.56
scene\model\h55_random\random01\random01_prop\rd01_prop_dici02b.gim,6,Prop,invalid,invalid,invalid
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3750.00,767.24,134.02
section\prop\mj_yijia\mj_yijia.gim,6,Prop,3769.70,506.42,133.51
scene\model\h55_random\random01\random01_prop\rd01_prop_box03.gim,6,Prop,3972.51,742.91,133.52
chr\player\dm65_survivor_m\dm65_survivor_m_bo\dm65_survivor_m_bo.gim,2,Player,220.57,51.27,11.86
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3901.04,911.04,133.52
section\monster\monster_yuan\monster_yuan_liantiao.gim,6,Prop,4110.41,679.88,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3576.68,1362.25,133.55
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3455.47,1184.54,133.55
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3478.75,1295.80,133.55
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4258.77,1352.84,133.55
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4229.55,1254.61,133.55
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4262.40,1232.92,133.55
section\monster\monster_yuan\monster_yuan_liantiao.gim,6,Prop,3904.00,1844.00,203.62
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4151.93,1556.49,203.56
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4451.39,1333.56,203.56
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4495.74,1405.55,203.56
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4032.56,1224.25,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3883.35,644.34,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3853.97,510.00,134.00
section\monster\monster_yuan\monster_yuan01.gim,6,Prop,4110.41,679.88,133.52
section\monster\monster_miaosha\monster_miaosha.gim,6,Prop,3524.64,1278.97,133.55
section\monster\monster_miaosha\monster_miaosha.gim,6,Prop,4260.90,1251.96,133.55
section\monster\monster_qiqiu\monster_qiqiu_red.gim,6,Prop,4113.85,794.84,133.52
section\monster\monster_qiqiu\monster_qiqiu_blue.gim,6,Prop,4172.31,1207.89,203.53
section\monster\monster_qiqiu\monster_qiqiu_blue.gim,6,Prop,4171.48,1239.34,203.53
section\monster\monster_muchao\monster_muchao.gim,6,Prop,4721.45,1219.14,133.52
section\monster\monster_muchao\monster_muchao.gim,6,Prop,4042.84,995.80,133.52
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,4169.98,1018.31,134.00
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,3678.75,1449.34,133.98
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4182.83,587.16,203.99
section\monster\monster_yuan\monster_yuan.gim,6,Prop,3904.00,1844.00,203.62
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3867.02,2004.57,133.91
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4170.00,824.37,202.90
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4050.00,1475.01,133.48
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3912.93,1819.42,134.38
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4031.55,1422.00,133.48
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4710.00,1283.83,204.02
section\monster\monster_miaosha\monster_miaosha.gim,6,Prop,4074.34,1506.47,203.56
section\monster\monster_miaosha\monster_miaosha.gim,6,Prop,4491.96,1319.11,203.56
section\monster\monster_qiqiu\monster_qiqiu_red.gim,6,Prop,4708.45,1055.05,203.53
section\monster\monster_muchao\monster_muchao.gim,6,Prop,4293.45,2025.70,133.52
section\monster\monster_muchao\monster_muchao.gim,6,Prop,4485.71,686.55,203.53
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4679.86,801.87,203.58
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3773.53,688.03,204.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4387.08,585.84,133.52
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3694.14,802.44,204.03
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4286.16,645.86,133.52
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3971.32,690.00,204.03
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3807.83,930.00,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3902.43,908.92,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4035.09,1224.25,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3884.26,641.98,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4184.63,585.37,203.99
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3864.62,2003.75,133.91
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4710.00,1285.04,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4679.96,804.40,203.58
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4286.10,644.65,133.52
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3972.54,690.00,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4035.70,1221.85,133.98
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4170.00,823.15,202.90
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4050.00,1473.79,133.48
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4030.36,1421.77,133.48
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4710.00,1286.23,204.02
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3774.73,688.17,204.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4384.68,585.01,133.52
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4286.00,643.46,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3903.79,906.85,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4186.38,583.62,203.99
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4170.00,821.96,202.90
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4050.00,1472.60,133.48
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4029.19,1421.55,133.48
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4680.00,806.88,203.58
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3775.91,688.31,204.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4382.34,584.19,133.52
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3973.73,690.00,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3905.15,904.76,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4034.87,1224.20,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3885.16,639.67,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4188.00,582.00,203.99
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3862.28,2002.94,133.91
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4170.00,820.77,202.90
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4710.00,1287.43,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4677.51,806.91,203.58
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4286.00,642.27,133.52
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3974.92,690.00,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3906.53,902.67,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3886.06,637.35,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4190.45,581.46,203.99
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3859.92,2002.14,133.91
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4050.00,1471.41,133.48
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4028.01,1421.33,133.48
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4677.61,809.42,203.58
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3777.10,688.45,204.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4379.99,583.37,133.52
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4286.00,641.07,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4034.02,1226.55,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3886.96,635.01,134.02
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,3678.42,1450.50,133.98
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3857.55,2001.32,133.91
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4170.00,819.57,202.90
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4050.00,1470.21,133.48
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4026.83,1421.11,133.48
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4710.00,1288.63,204.02
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3778.30,688.60,204.00
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3976.12,690.00,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3887.87,632.67,134.02
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,3678.00,1451.41,133.98
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3855.18,2000.51,133.91
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4170.00,818.36,202.90
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4050.00,1469.00,133.48
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4025.65,1420.89,133.48
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4377.62,582.55,133.52
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4286.00,639.86,133.52
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3977.33,690.00,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3907.90,900.57,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4033.18,1228.92,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4192.90,580.91,203.99
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4050.00,1467.82,133.48
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4024.48,1420.67,133.48
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4710.00,1289.84,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4677.71,811.92,203.58
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3779.49,688.74,204.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4375.25,581.73,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3909.26,898.51,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4032.34,1231.24,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3888.76,630.37,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4195.30,580.38,203.99
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3852.84,1999.71,133.91
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3911.76,1819.65,134.39
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4710.00,1291.02,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4677.80,814.39,203.58
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4286.00,638.68,133.52
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3978.51,690.00,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4031.50,1233.59,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3889.66,628.04,134.02
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,3677.46,1452.54,133.98
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3850.48,1998.90,133.91
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4170.00,817.18,202.90
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3910.84,1820.00,134.40
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4710.00,1292.22,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4677.90,816.89,203.58
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3780.67,688.88,204.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4372.92,580.92,133.52
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4286.00,637.48,133.52
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3979.71,690.00,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3910.63,900.60,133.52
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,3676.61,1453.39,133.98
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4197.74,579.83,203.99
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4170.00,815.98,202.90
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4050.00,1466.62,133.48
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4023.30,1420.44,133.48
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3781.86,689.02,204.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4370.56,580.10,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3908.54,901.98,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4030.65,1235.96,134.00
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,3675.76,1454.24,133.98
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4200.20,579.29,203.99
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4170.00,814.77,202.90
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4022.12,1420.22,133.48
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4710.00,1293.43,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4677.98,814.38,203.58
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3980.92,690.00,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3890.57,625.70,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4202.66,578.74,203.99
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3848.10,1998.09,133.91
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4050.00,1465.41,133.48
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3909.57,1820.43,134.41
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4678.07,811.86,203.58
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3783.06,689.06,204.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4368.19,579.27,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3906.43,903.37,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3891.48,623.35,134.02
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,3674.90,1455.10,133.98
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3845.72,1997.27,133.91
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4170.00,813.56,202.90
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4050.00,1464.20,133.48
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3908.71,1821.29,134.41
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4020.93,1419.99,133.48
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3982.13,690.00,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4030.90,1233.45,134.00
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,3674.03,1455.97,133.98
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4170.00,812.34,202.90
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4050.00,1462.98,133.48
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4019.73,1419.77,133.48
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4710.00,1294.64,204.02
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3784.08,687.82,204.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4365.81,578.44,133.52
