classname,faction,subtype,posX,posY,posZ
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,4170.64,529.53,203.33
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,4289.36,970.47,133.32
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,4350.64,1669.53,203.33
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,4609.53,389.36,203.33
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,4350.01,1530.08,203.53
scene\model\h55_random\random_start\ab_start_book\book06.gim,3,Unknown,-548.48,-3496.26,20.21
scene\model\h55_random\random_start\ab_start_book\book08.gim,3,Unknown,-546.41,-3493.78,40.84
scene\model\h55_random\random_start\rd_start_book02.gim,4,Prop,-544.85,-3424.22,6.74
scene\model\h55_random\random_start\ab_start_book\book08.gim,3,Unknown,-542.13,-3426.33,19.53
scene\model\h55_random\random_start\ab_start_book\book06.gim,3,Unknown,-535.83,-3444.19,27.02
scene\model\h55_random\random_start\ab_start_book\book07.gim,3,Unknown,-530.97,-3462.34,34.96
scene\model\h55_random\random_start\ab_start_book\book07.gim,3,Unknown,-530.88,-3468.55,40.29
scene\model\h55_random\random_start\ab_start_book\book08.gim,3,Unknown,-515.66,-3500.49,46.52
scene\model\h55_random\random_start\ab_start_book\book08.gim,3,Unknown,-508.32,-3436.36,49.84
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,3223.70,879.68,203.73
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,3247.97,720.31,203.53
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,3499.79,615.19,203.47
scene\model\h55_random\random01\random01_in\rd01_in_chair03.gim,6,Prop,3565.49,589.55,133.52
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,3798.62,470.32,203.49
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,3675.29,700.45,133.52
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4194.92,786.40,203.53
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,3561.89,1469.40,203.53
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,3718.29,1332.66,203.56
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,4149.68,1038.62,133.48
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,4218.49,1069.40,203.36
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,4512.99,700.62,203.36
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,4473.43,703.85,203.36
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,4460.32,643.70,133.72
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4619.69,667.97,133.52
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,4510.05,989.94,133.35
scene\model\h55_random\random01\random01_in\rd01_in_chair03.gim,6,Prop,4863.61,893.30,203.46
scene\model\h55_random\random01\random01_in\rd01_in_chair03.gim,6,Prop,4863.61,871.48,203.50
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4626.59,1429.22,133.52
scene\model\h55_coa4wardrobe\h55_coa4_curtain01.gim,4,Prop,invalid,invalid,invalid
chr\player\dm65_survivor_m\dm65_survivor_m_bo\dm65_survivor_m_bo.gim,2,Player,3944.80,471.36,142.02
section\monster\monster_qiqiu\monster_qiqiu_blue.gim,6,Prop,4473.26,763.35,133.52
section\monster\monster_yuan\monster_yuan_liantiao.gim,6,Prop,4658.73,1609.67,133.52
section\monster\monster_yuan\monster_yuan_liantiao.gim,6,Prop,3901.33,330.00,204.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4272.20,1127.80,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3937.69,479.69,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4251.02,1169.91,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4216.05,976.05,133.57
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3810.71,1456.70,202.90
section\monster\monster_yuan\monster_yuan01.gim,6,Prop,4658.73,1609.67,133.52
section\monster\monster_qiqiu\monster_qiqiu_red.gim,6,Prop,3268.45,1355.05,203.53
section\monster\monster_muchao\monster_muchao.gim,6,Prop,3554.69,1336.25,203.53
section\monster\monster_muchao\monster_muchao.gim,6,Prop,4159.13,949.82,203.53
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4056.20,1530.00,203.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3387.77,1342.23,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4143.80,722.00,203.74
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4290.00,1472.38,203.99
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4587.77,1047.77,203.51
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4408.06,928.43,203.72
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3635.58,990.00,133.93
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4380.00,1650.00,134.00
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4561.31,1577.02,133.91
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4590.00,1107.22,134.02
section\monster\monster_qiqiu\monster_qiqiu_red.gim,6,Prop,3656.36,743.52,133.49
section\monster\monster_muchao\monster_muchao.gim,6,Prop,3194.08,865.26,203.54
section\monster\monster_muchao\monster_muchao.gim,6,Prop,3378.55,820.86,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3986.06,342.71,203.72
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3640.24,882.16,133.52
section\monster\monster_yuan\monster_yuan.gim,6,Prop,3922.07,330.00,203.72
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3591.01,750.00,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4614.76,388.16,204.03
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4578.00,618.00,268.68
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3269.09,724.72,204.03
scene\model\h55_random\random01\random01_prop\rd01_prop_box03.gim,6,Prop,4086.50,595.43,133.52
section\prop\prop_wz_meiyd\prop_meiyd.gim,6,Prop,4126.02,588.00,143.67
scene\model\h55_random\random01\random01_prop\rd01_prop_vase01.gim,6,Prop,4126.61,550.73,133.74
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4248.50,1169.91,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3387.44,1341.06,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4146.32,722.00,203.74
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3986.77,344.23,203.72
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3640.35,879.64,133.52
section\monster\monster_yuan\monster_yuan.gim,6,Prop,3921.27,330.00,203.72
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4614.56,385.64,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3269.11,727.24,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4273.98,1126.02,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3810.65,1457.91,202.90
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4148.76,722.00,203.74
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3634.37,990.00,133.93
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3987.48,345.74,203.72
section\monster\monster_yuan\monster_yuan.gim,6,Prop,3920.47,330.00,203.72
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3592.22,750.00,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3269.14,729.68,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4275.71,1124.29,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4246.06,1169.91,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3810.59,1459.07,202.90
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3387.12,1339.94,204.03
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3633.20,990.00,133.93
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3988.18,347.25,203.72
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3640.45,877.20,133.52
section\monster\monster_yuan\monster_yuan.gim,6,Prop,3919.67,330.00,203.72
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3593.39,750.00,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4614.96,388.05,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4243.51,1169.91,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3386.78,1338.76,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4151.31,722.00,203.74
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3631.97,990.00,133.93
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3988.89,348.76,203.72
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3640.56,874.66,133.52
section\monster\monster_yuan\monster_yuan.gim,6,Prop,3918.87,330.00,203.72
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3594.61,750.00,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4277.51,1122.49,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3810.52,1460.29,202.90
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3989.40,349.87,203.72
section\monster\monster_yuan\monster_yuan.gim,6,Prop,3918.28,330.00,203.72
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4615.39,390.56,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3269.17,732.22,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4279.24,1120.76,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4241.06,1169.91,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3810.46,1461.47,202.90
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3386.46,1337.63,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4153.76,722.00,203.74
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3630.79,990.00,133.93
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4378.82,1650.08,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3990.12,351.39,203.72
section\monster\monster_yuan\monster_yuan.gim,6,Prop,3917.47,330.00,203.72
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3595.79,750.00,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4615.80,392.98,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3269.19,734.68,204.03
