classname,faction,subtype,posX,posY,posZ
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4200.00,990.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3810.00,1680.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4260.00,570.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3840.00,1230.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4050.00,1020.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4560.00,1290.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4260.00,1050.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3630.00,1080.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4410.00,720.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4710.00,900.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3690.00,1020.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4170.00,660.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3930.00,1320.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3600.00,1590.00,133.50
section\prop\prop_musicbox\prop_musicbox.gim,6,Prop,3516.73,1227.87,160.82
scene\model\h55_random\random01\random01_in\rd01_core_l_01_door01.gim,6,Prop,3420.00,1230.00,133.52
scene\model\h55_random\random01\random01_prop\rd01_prop_dici02a.gim,6,Prop,invalid,invalid,invalid
scene\model\h55_random\random01\random01_prop\rd01_prop_dici02.gim,6,Prop,4291.74,1771.23,133.52
scene\model\h55_random\random01\random01_prop\rd01_prop_dici02.gim,6,Prop,3811.74,1532.84,203.53
scene\model\h55_random\random01\random01_prop\rd01_prop_dici02.gim,6,Prop,4228.26,987.73,203.53
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,3570.64,1609.53,133.32
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,3769.53,1229.36,133.32
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,3929.36,1390.47,133.32
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,4050.64,1669.53,133.32
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,4410.64,829.53,133.32
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,3810.01,1710.08,133.52
scene\model\h55_random\random_start\ab_start_book\book06.gim,3,Unknown,-548.48,-3496.26,20.21
scene\model\h55_random\random_start\ab_start_book\book08.gim,3,Unknown,-546.41,-3493.78,40.84
scene\model\h55_random\random_start\rd_start_book02.gim,4,Prop,-544.85,-3424.22,6.74
scene\model\h55_random\random_start\ab_start_book\book08.gim,3,Unknown,-542.13,-3426.33,19.53
scene\model\h55_random\random_start\ab_start_book\book06.gim,3,Unknown,-535.83,-3444.19,27.02
scene\model\h55_random\random_start\ab_start_book\book07.gim,3,Unknown,-530.97,-3462.34,34.96
scene\model\h55_random\random_start\ab_start_book\book07.gim,3,Unknown,-530.88,-3468.55,40.29
scene\model\h55_random\random_start\ab_start_book\book08.gim,3,Unknown,-515.66,-3500.49,46.52
scene\model\h55_random\random_start\ab_start_book\book08.gim,3,Unknown,-508.32,-3436.36,49.84
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,3701.38,489.68,133.48
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,3524.71,1279.55,133.52
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,4369.95,1050.06,133.35
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,3610.60,1698.49,133.35
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4074.92,1506.40,203.53
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,4730.32,761.38,203.49
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,4419.68,1276.30,133.72
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4260.31,1252.03,133.52
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,4516.30,1160.32,203.73
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4492.03,1319.69,203.53
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,4330.05,1409.94,133.35
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4030.78,1986.59,133.52
scene\model\h55_coa4wardrobe\h55_coa4_curtain01.gim,4,Prop,invalid,invalid,invalid
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3990.00,1230.00,133.56
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3897.62,1175.00,134.04
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3884.88,912.72,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3750.00,574.43,134.07
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3926.79,453.61,134.02
section\monster\monster_yuan\monster_yuan_liantiao.gim,6,Prop,4110.41,679.88,133.52
section\monster\monster_yuan\monster_yuan01.gim,6,Prop,4110.41,679.88,133.52
section\monster\monster_miaosha\monster_miaosha_bs.gim,6,Prop,invalid,invalid,invalid
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4124.38,1975.77,133.52
section\monster\monster_miaosha\monster_miaosha.gim,6,Prop,4030.78,1986.59,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3561.33,1278.26,133.55
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3559.13,1341.33,133.55
section\monster\monster_miaosha\monster_miaosha.gim,6,Prop,3524.64,1278.97,133.55
section\monster\monster_qiqiu\monster_qiqiu_red.gim,6,Prop,4106.63,857.22,133.52
section\monster\monster_qiqiu\monster_qiqiu_blue.gim,6,Prop,4171.48,1239.34,203.53
section\monster\monster_qiqiu\monster_qiqiu_blue.gim,6,Prop,4172.31,1207.89,203.53
section\monster\monster_muchao\monster_muchao.gim,6,Prop,4720.19,1362.79,133.52
section\monster\monster_muchao\monster_muchao.gim,6,Prop,4426.22,974.28,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4290.00,930.00,133.52
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,4050.00,1830.00,203.62
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4050.00,810.00,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3900.11,1175.00,134.04
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3885.29,910.25,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3750.00,575.63,134.07
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3925.99,454.51,134.02
section\monster\monster_yuan\monster_yuan.gim,6,Prop,3990.00,1410.00,133.40
section\monster\monster_yuan\monster_yuan_liantiao.gim,6,Prop,3990.00,1410.00,133.40
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3810.00,1770.00,203.62
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3902.55,1175.00,134.04
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3885.39,907.81,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3750.00,576.80,134.07
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3925.22,455.38,134.02
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3750.00,1596.00,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3905.09,1175.00,134.04
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3886.00,905.28,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3750.00,578.01,134.07
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3924.41,456.29,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4110.00,1110.00,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3907.58,1175.00,134.04
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3886.00,902.79,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3750.00,579.21,134.07
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3923.61,457.19,134.02
