classname,faction,subtype,posX,posY,posZ
scene\model\h55_random\random01\random01_prop\rd01_prop_dici02.gim,6,Prop,5071.74,752.27,133.52
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,3630.64,529.53,133.32
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,4170.01,690.08,133.52
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,4590.01,630.08,133.52
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,4770.01,930.08,133.52
scene\model\h55_random\random_start\ab_start_book\book06.gim,3,Unknown,-548.48,-3496.26,20.21
scene\model\h55_random\random_start\ab_start_book\book08.gim,3,Unknown,-546.41,-3493.78,40.84
scene\model\h55_random\random_start\rd_start_book02.gim,4,Prop,-544.85,-3424.22,6.74
scene\model\h55_random\random_start\ab_start_book\book08.gim,3,Unknown,-542.13,-3426.33,19.53
scene\model\h55_random\random_start\ab_start_book\book06.gim,3,Unknown,-535.83,-3444.19,27.02
scene\model\h55_random\random_start\ab_start_book\book07.gim,3,Unknown,-530.97,-3462.34,34.96
scene\model\h55_random\random_start\ab_start_book\book07.gim,3,Unknown,-530.88,-3468.55,40.29
scene\model\h55_random\random_start\ab_start_book\book08.gim,3,Unknown,-515.66,-3500.49,46.52
scene\model\h55_random\random_start\ab_start_book\book08.gim,3,Unknown,-508.32,-3436.36,49.84
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,3495.19,1000.21,203.47
scene\model\h55_random\random01\random01_in\rd01_in_chair03.gim,6,Prop,3469.55,934.51,133.52
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,3343.70,1359.68,203.73
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,3367.97,1200.31,203.53
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,3729.68,1038.62,133.48
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4004.81,739.79,203.47
scene\model\h55_random\random01\random01_in\rd01_in_chair03.gim,6,Prop,4030.45,805.49,133.52
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,4382.13,972.24,133.48
scene\model\h55_random\random01\random01_in\rd01_in_chair03.gim,6,Prop,4306.63,1049.57,133.53
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,4090.05,1109.94,203.36
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,3972.99,1540.62,203.36
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,3933.43,1543.85,203.36
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,5090.32,461.38,133.48
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4939.55,1035.29,133.52
scene\model\h55_coa4wardrobe\h55_coa4_curtain01.gim,4,Prop,invalid,invalid,invalid
scene\model\h55_random\random01\random01_prop\rd01_prop_vase01.gim,6,Prop,4051.89,490.19,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3468.16,990.13,204.02
section\monster\monster_yuan\monster_yuan_liantiao.gim,6,Prop,4714.34,1527.40,133.93
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3589.26,703.73,134.02
section\monster\monster_qiqiu\monster_qiqiu_blue.gim,6,Prop,4805.76,752.77,133.52
section\monster\monster_qiqiu\monster_qiqiu_blue.gim,6,Prop,4829.58,754.73,133.52
section\monster\monster_muchao\monster_muchao.gim,6,Prop,4758.50,761.28,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4544.00,970.23,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3430.88,1230.00,204.00
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4940.04,1170.00,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5070.00,1040.59,133.98
section\monster\monster_muchao\monster_muchao.gim,6,Prop,4587.01,1655.15,133.58
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4581.48,1499.83,133.93
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4704.86,1536.61,133.93
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4688.88,1350.00,134.00
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5054.03,1184.03,134.02
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,4561.40,1650.00,204.00
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4527.71,782.60,134.00
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4279.20,952.80,134.14
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4046.87,510.08,133.64
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3929.62,769.72,137.54
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3470.67,990.15,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3589.35,701.22,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4543.65,967.74,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5070.00,1041.80,133.98
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4580.82,1497.40,133.93
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4704.00,1537.45,133.93
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4526.96,783.54,134.00
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4938.84,1170.00,133.52
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4690.09,1350.00,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3473.14,990.17,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3589.43,698.75,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4543.31,965.29,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4937.65,1170.00,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5070.00,1042.99,133.98
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4580.17,1495.02,133.93
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4703.15,1538.28,133.93
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4691.27,1350.00,134.00
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4526.22,784.47,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3589.52,696.25,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3475.64,990.19,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4542.96,962.82,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4936.45,1170.00,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5070.00,1044.18,133.98
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4579.51,1492.61,133.93
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4702.29,1539.11,133.93
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4692.47,1350.00,134.00
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4525.48,785.41,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3589.60,693.74,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4935.24,1170.00,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5070.00,1045.39,133.98
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4701.43,1539.95,133.93
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4693.68,1350.00,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3478.15,990.21,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4542.62,960.33,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4578.85,1490.18,133.93
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5053.18,1183.18,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4524.73,786.36,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3480.66,990.23,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3589.69,691.24,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4578.18,1487.77,133.93
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5052.43,1182.43,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4523.98,787.30,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4542.27,957.85,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4934.04,1170.00,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5070.00,1046.59,133.98
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4700.56,1540.79,133.93
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4694.88,1350.00,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3483.13,990.24,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3589.77,688.76,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4541.93,955.40,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4932.85,1170.00,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5070.00,1047.78,133.98
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4699.71,1541.62,133.93
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4696.07,1350.00,134.00
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5051.29,1182.00,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4578.00,1485.38,133.93
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4523.24,788.23,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3485.68,990.26,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3589.86,686.22,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4541.58,952.87,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3429.66,1230.00,204.00
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5070.00,1046.56,133.98
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4578.18,1487.92,133.93
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4698.83,1542.47,133.93
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5050.11,1181.66,134.02
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,4560.18,1650.00,204.00
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4522.49,789.19,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3589.94,683.73,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4931.63,1170.00,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5070.00,1045.36,133.98
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4697.98,1543.31,133.93
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4697.29,1350.00,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3488.17,990.28,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4541.23,950.41,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3428.46,1230.00,204.00
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4930.44,1170.00,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4578.36,1490.40,133.93
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4698.49,1350.00,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5048.97,1181.33,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4522.49,790.39,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3490.67,990.30,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3589.97,681.23,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3427.27,1230.00,204.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4578.53,1492.89,133.93
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5047.82,1180.99,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4522.49,791.58,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4540.89,947.94,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4929.24,1170.00,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5070.00,1044.17,133.98
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4697.12,1544.14,133.93
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4699.69,1350.00,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3493.16,990.32,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3589.89,678.74,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4540.54,945.47,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3426.07,1230.00,204.00
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4928.04,1170.00,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5070.00,1042.97,133.98
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4696.26,1544.98,133.93
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4700.88,1350.00,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5046.67,1180.66,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4578.71,1495.38,133.93
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4522.49,792.78,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3495.65,990.34,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3589.80,676.24,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4540.20,942.99,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3424.87,1230.00,204.00
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5070.00,1041.77,133.98
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4578.88,1497.87,133.93
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4695.40,1545.81,133.93
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5045.52,1180.32,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4522.49,793.98,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3589.72,673.74,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4926.84,1170.00,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5070.00,1040.57,133.98
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4694.54,1546.65,133.93
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4702.08,1350.00,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3498.16,990.36,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4539.85,940.51,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3423.67,1230.00,204.00
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4925.64,1170.00,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4579.06,1500.37,133.93
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4703.28,1350.00,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5044.36,1179.99,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4522.49,795.18,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3589.63,671.24,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3422.47,1230.00,204.00
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5043.21,1179.65,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3500.66,990.37,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4539.50,938.03,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4924.44,1170.00,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5070.00,1039.37,133.98
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4581.48,1499.71,133.93
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4693.68,1547.49,133.93
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4704.48,1350.00,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4521.59,795.99,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3503.16,990.39,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3589.54,668.74,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4923.24,1170.00,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5070.00,1038.17,133.98
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4692.82,1548.33,133.93
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4705.68,1350.00,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4539.16,935.56,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4580.82,1497.30,133.93
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5042.06,1179.32,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4520.70,796.79,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3505.66,990.41,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3589.46,666.25,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4580.17,1494.89,133.93
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5040.91,1178.98,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4519.81,797.59,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4538.81,933.09,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4922.04,1170.00,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5070.00,1036.97,133.98
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4691.96,1549.16,133.93
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4706.88,1350.00,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3508.14,990.43,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3589.37,663.77,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4920.85,1170.00,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5070.00,1035.78,133.98
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4691.11,1549.99,133.93
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4708.07,1350.00,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4538.47,930.63,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4579.51,1492.50,133.93
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5039.76,1178.65,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4518.92,798.38,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3510.65,990.45,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3589.28,661.26,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4578.86,1490.08,133.93
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5038.61,1178.31,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4518.03,799.19,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4538.12,928.15,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4919.65,1170.00,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5070.00,1034.57,133.98
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4690.25,1550.83,133.93
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4709.28,1350.00,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4278.35,953.65,134.14
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3513.14,990.47,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3589.20,658.76,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4537.78,925.67,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4918.45,1170.00,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5070.00,1033.38,133.98
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4689.39,1551.67,133.93
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4710.47,1350.00,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5037.46,1177.98,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4277.50,954.50,134.14
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4578.20,1487.67,133.93
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4517.14,799.99,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3515.68,990.48,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3589.11,656.23,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4537.43,923.16,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4917.23,1170.00,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5070.00,1032.16,133.98
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4578.00,1485.22,133.93
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4688.51,1552.52,133.93
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4711.69,1350.00,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5036.29,1177.64,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4516.23,800.80,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4276.64,955.36,134.14
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3518.18,990.50,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3589.03,653.73,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4537.08,920.68,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4916.03,1170.00,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5070.00,1030.96,133.98
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4578.17,1487.71,133.93
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4687.65,1553.35,133.93
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4712.89,1350.00,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5035.13,1177.30,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4515.34,801.61,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4275.79,956.21,134.14
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3588.94,651.26,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5034.00,1176.97,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3515.71,990.48,204.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4536.74,918.24,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4914.85,1170.00,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,5070.00,1029.77,133.98
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4578.34,1490.17,133.93
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4686.80,1554.18,133.93
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4714.08,1350.00,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4514.46,802.40,134.00
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4274.95,957.05,134.14
