classname,faction,subtype,posX,posY,posZ
scene\model\h55_random\random01\random01_in\rd01_core_l_01_door01.gim,6,Prop,4200.00,1710.00,133.52
scene\model\h55_random\random01\random01_prop\rd01_prop_dici02a.gim,6,Prop,invalid,invalid,invalid
scene\model\h55_random\random01\random01_prop\rd01_prop_dici02.gim,6,Prop,3211.74,1353.61,203.33
scene\model\h55_random\random01\random01_prop\rd01_prop_dici02.gim,6,Prop,3446.39,1291.74,203.33
scene\model\h55_random\random01\random01_prop\rd01_prop_dici02.gim,6,Prop,3511.74,1232.27,133.52
scene\model\h55_random\random01\random01_prop\rd01_prop_dici02.gim,6,Prop,4231.74,1172.27,133.52
scene\model\h55_random\random01\random01_prop\rd01_prop_dici02.gim,6,Prop,4347.73,511.74,133.52
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,3949.53,1829.36,133.32
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,4650.64,1069.53,133.32
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,3450.01,1470.08,203.53
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,3870.01,1590.08,203.53
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,3990.01,1590.08,133.52
scene\model\h55_random\random_start\ab_start_book\book06.gim,3,Unknown,-548.48,-3496.26,20.21
scene\model\h55_random\random_start\ab_start_book\book08.gim,3,Unknown,-546.41,-3493.78,40.84
scene\model\h55_random\random_start\rd_start_book02.gim,4,Prop,-544.85,-3424.22,6.74
scene\model\h55_random\random_start\ab_start_book\book08.gim,3,Unknown,-542.13,-3426.33,19.53
scene\model\h55_random\random_start\ab_start_book\book06.gim,3,Unknown,-535.83,-3444.19,27.02
scene\model\h55_random\random_start\ab_start_book\book07.gim,3,Unknown,-530.97,-3462.34,34.96
scene\model\h55_random\random_start\ab_start_book\book07.gim,3,Unknown,-530.88,-3468.55,40.29
scene\model\h55_random\random_start\ab_start_book\book08.gim,3,Unknown,-515.66,-3500.49,46.52
scene\model\h55_random\random_start\ab_start_book\book08.gim,3,Unknown,-508.32,-3436.36,49.84
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,4061.38,669.68,133.48
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4155.19,1000.21,203.47
scene\model\h55_random\random01\random01_in\rd01_in_chair03.gim,6,Prop,4129.55,934.51,133.52
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,4520.32,463.70,133.72
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4679.69,487.97,133.52
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,4127.01,1099.38,133.35
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,4166.57,1096.15,133.35
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4540.21,824.81,203.47
scene\model\h55_random\random01\random01_in\rd01_in_chair03.gim,6,Prop,4474.51,850.45,133.52
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,3790.78,1866.59,133.52
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4674.92,906.40,133.52
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,3859.79,1695.19,203.47
scene\model\h55_random\random01\random01_in\rd01_in_chair03.gim,6,Prop,3925.49,1669.55,133.52
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4095.29,1660.45,133.52
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,4396.30,1400.32,203.73
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4372.03,1559.69,203.53
scene\model\h55_coa4wardrobe\h55_coa4_curtain01.gim,4,Prop,invalid,invalid,invalid
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3933.40,773.90,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3512.70,891.51,133.52
section\monster\monster_muchao\monster_muchao.gim,6,Prop,3763.83,1301.67,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4055.77,1126.08,134.02
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,3632.00,1306.00,202.85
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3593.59,1164.41,203.02
section\monster\monster_xiaobai\monster_xiaobai.gim,6,Prop,4678.59,1050.00,134.00
section\monster\monster_miaosha\monster_miaosha.gim,6,Prop,3859.68,1695.02,203.51
section\monster\monster_miaosha\monster_miaosha_bs.gim,6,Prop,invalid,invalid,invalid
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3869.76,1577.65,203.51
section\monster\monster_qiqiu\monster_qiqiu_red.gim,6,Prop,4076.36,1703.52,133.49
section\monster\monster_muchao\monster_muchao.gim,6,Prop,4661.45,1519.14,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3673.96,1668.53,133.91
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,3642.88,1890.00,133.91
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4470.00,1425.41,134.02
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4407.73,1590.00,133.98
section\monster\monster_yuan\monster_yuan_liantiao.gim,6,Prop,4350.00,1590.00,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4055.81,1773.00,133.52
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3798.91,1720.57,203.91
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3618.00,1656.24,133.91
section\prop\prop_zhen\prop_zhen.gim,4,Prop,3922.67,445.45,144.72
scene\model\h55_random\random01\random01_prop\rd01_prop_vase01.gim,6,Prop,4051.89,490.19,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3934.48,776.17,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3514.04,889.38,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4058.13,1125.23,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3592.74,1165.26,203.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3676.47,1668.46,133.91
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4470.00,1424.20,134.02
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4406.52,1590.00,133.98
section\prop\prop_zhen\prop_zhen.gim,4,Prop,3922.67,445.44,144.72
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3591.89,1166.11,203.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3678.97,1668.38,133.91
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4405.33,1590.00,133.98
section\prop\prop_zhen\prop_zhen.gim,4,Prop,3922.66,445.43,144.71
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3935.55,778.42,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3515.38,887.27,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4060.48,1124.39,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4470.00,1423.01,134.02
section\prop\prop_zhen\prop_zhen.gim,4,Prop,3922.64,445.41,144.69
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3936.62,780.66,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3591.05,1166.95,203.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3681.45,1668.31,133.91
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4470.00,1421.81,134.02
section\prop\prop_zhen\prop_zhen.gim,4,Prop,3922.62,445.39,144.68
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3514.64,889.65,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4062.82,1123.55,134.02
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4404.13,1590.00,133.98
section\prop\prop_zhen\prop_zhen.gim,4,Prop,3922.61,445.36,144.66
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3937.69,782.92,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3513.89,892.03,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4065.18,1122.70,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3590.20,1167.80,203.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3683.95,1668.24,133.91
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4470.00,1420.61,134.02
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4402.93,1590.00,133.98
section\prop\prop_zhen\prop_zhen.gim,4,Prop,3922.59,445.33,144.65
section\prop\prop_zhen\prop_zhen.gim,4,Prop,3922.58,445.31,144.64
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3938.78,785.22,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3513.14,894.46,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4067.57,1121.84,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3589.34,1168.66,203.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3686.49,1668.16,133.91
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4470.00,1419.39,134.02
section\monster\monster_yuan\monster_yuan.gim,6,Prop,4401.71,1590.00,133.98
section\prop\prop_zhen\prop_zhen.gim,4,Prop,3922.58,445.29,144.63
