classname,faction,subtype,posX,posY,posZ
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4170.00,1140.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3630.00,1200.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4470.00,1320.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4650.00,720.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3540.00,1050.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3600.00,810.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4050.00,960.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3810.00,1140.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4200.00,1470.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4560.00,810.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4440.00,1530.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3900.00,1230.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3510.00,600.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3840.00,510.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4260.00,1170.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4770.00,1380.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4170.00,1560.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4380.00,630.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3960.00,810.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4380.00,1230.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4320.00,870.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4770.00,1440.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4800.00,1230.00,203.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,4680.00,1230.00,133.50
scene\model\h55_random\random01\random01_prop\rd01_prop_door04.gim,6,Prop,3810.00,1140.00,203.50
section\prop\prop_musicbox\prop_musicbox.gim,6,Prop,4167.87,1703.27,160.82
scene\model\h55_random\random01\random01_in\rd01_core_l_01_door01.gim,6,Prop,4170.00,1800.00,133.52
scene\model\h55_random\random01\random01_prop\rd01_prop_dici02a.gim,6,Prop,invalid,invalid,invalid
scene\model\h55_random\random01\random01_prop\rd01_prop_dici02.gim,6,Prop,3388.77,811.74,133.52
scene\model\h55_random\random01\random01_prop\rd01_prop_dici02.gim,6,Prop,3508.77,571.74,133.52
scene\model\h55_random\random01\random01_prop\rd01_prop_dici02.gim,6,Prop,3811.74,932.84,203.53
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,3469.53,1289.36,203.33
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,3390.64,949.53,133.32
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,4789.53,1469.36,203.33
chr\boss\butcher\dm65_butcher_ll\trap.gim,6,Prop,4590.01,1110.08,203.53
scene\model\h55_random\random_start\ab_start_book\book06.gim,3,Unknown,-548.48,-3496.26,20.21
scene\model\h55_random\random_start\ab_start_book\book08.gim,3,Unknown,-546.41,-3493.78,40.84
scene\model\h55_random\random_start\rd_start_book02.gim,4,Prop,-544.85,-3424.22,6.74
scene\model\h55_random\random_start\ab_start_book\book08.gim,3,Unknown,-542.13,-3426.33,19.53
scene\model\h55_random\random_start\ab_start_book\book06.gim,3,Unknown,-535.83,-3444.19,27.02
scene\model\h55_random\random_start\ab_start_book\book07.gim,3,Unknown,-530.97,-3462.34,34.96
scene\model\h55_random\random_start\ab_start_book\book07.gim,3,Unknown,-530.88,-3468.55,40.29
scene\model\h55_random\random_start\ab_start_book\book08.gim,3,Unknown,-515.66,-3500.49,46.52
scene\model\h55_random\random_start\ab_start_book\book08.gim,3,Unknown,-508.32,-3436.36,49.84
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,3498.49,769.40,133.35
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,3249.68,1338.62,203.49
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,3560.32,1003.70,203.73
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,3719.69,1027.97,203.53
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,3680.32,1063.70,133.72
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,3839.69,1087.97,133.52
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,3615.19,1300.21,203.47
scene\model\h55_random\random01\random01_in\rd01_in_chair03.gim,6,Prop,3589.55,1234.51,133.52
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4326.40,605.08,133.52
scene\model\h55_random\random01\random01_in\rd01_in_chair03.gim,6,Prop,3966.70,1263.61,203.46
scene\model\h55_random\random01\random01_in\rd01_in_chair03.gim,6,Prop,3988.52,1263.61,203.50
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4312.89,1158.36,133.55
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,3789.68,1578.62,133.48
scene\model\h55_random\random01\random01_in\rd01_in_pianochair01.gim,6,Prop,4409.94,1069.95,203.36
section\monster\monster_miaosha\monster_miaosha_chair.gim,6,Prop,4219.55,1695.29,133.52
scene\model\h55_coa4wardrobe\h55_coa4_curtain01.gim,4,Prop,invalid,invalid,invalid
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3979.52,561.98,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3418.83,818.18,133.98
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3974.09,881.96,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4024.00,867.28,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3643.41,750.98,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4154.00,1157.91,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4213.73,1363.73,133.98
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4290.00,958.15,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4453.73,1523.25,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3419.13,815.74,133.98
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3975.75,883.79,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4024.00,868.46,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3644.60,751.07,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3759.45,1052.50,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4271.13,1290.00,203.99
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4158.81,1805.46,133.52
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4584.63,1613.91,203.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4451.73,1524.69,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3419.42,813.36,133.98
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3645.74,751.15,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3761.83,1052.29,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4212.00,1362.00,133.98
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4158.08,1807.73,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4290.00,960.54,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3977.35,885.57,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4024.00,869.61,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4154.00,1160.30,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4268.74,1290.00,203.99
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4209.70,1361.34,133.98
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4583.51,1614.14,203.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4449.79,1526.09,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3419.73,810.81,133.98
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3979.07,887.48,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4024.00,870.85,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3759.26,1052.51,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4266.16,1290.00,203.99
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4156.36,1809.64,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4290.00,957.97,204.03
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4582.30,1614.39,203.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3646.97,751.24,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4154.00,1162.88,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4207.23,1360.63,133.98
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4447.70,1527.60,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3980.71,889.30,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4024.00,872.02,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3648.15,751.33,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4154.00,1165.33,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4263.71,1290.00,203.99
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4154.62,1811.38,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4290.00,960.42,204.03
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4581.14,1614.63,203.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3420.03,808.37,133.98
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3982.45,890.00,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4154.00,1167.93,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3756.82,1052.72,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4204.87,1359.95,133.98
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4152.78,1813.22,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4290.00,957.82,204.03
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4445.71,1529.03,134.00
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3417.43,808.42,133.98
section\monster\monster_tiao\monster_tiao.gim,6,Prop,4024.00,873.27,134.02
section\monster\monster_tiao\monster_tiao.gim,6,Prop,3649.39,751.42,133.52
section\monster\monster_daozei\monster_daozei.gim,6,Prop,3754.23,1052.95,134.02
section\monster\monster_daozei\monster_daozei.gim,6,Prop,4261.11,1290.00,203.99
section\monster\monster_tiao\monster_tiao_01.gim,6,Prop,4579.92,1614.89,203.02
